index,mark
24406,4
340522,4
293092,4
313130,5
325643,5
72461,5
298455,4
26420,3
7840,4
85053,4
35284,4
39235,4
10257,4
59411,3
46952,3
336327,4
93791,3
377915,4
303885,5
27849,3
54229,5
54753,5
45295,5
1449,4
261568,5
225098,3
71773,5
21867,5
248543,5
227484,5
67987,5
206581,4
288162,4
337802,5
103128,4
296322,5
350202,3
358822,3
9429,5
201929,4
233036,5
354287,4
25940,4
210299,3
162318,4
274687,4
9248,4
81603,5
327102,4
194846,5
15819,5
170580,5
8156,4
304327,3
364812,3
212211,3
353893,4
276187,5
209980,4
43646,5
18007,3
324957,5
28895,4
319797,4
268309,4
288431,4
327857,3
210730,4
187909,5
321289,5
173673,4
264219,5
192477,5
8331,5
1528,4
57723,3
112,4
286470,4
344647,5
9767,5
275110,3
59632,5
249652,5
323851,5
286922,4
15046,4
166783,3
375601,5
261852,5
165693,4
243305,3
299139,3
300431,3
342672,3
199344,3
47635,5
327225,5
168631,5
241329,4
75203,3
50225,4
201140,3
281973,5
71843,3
45988,4
157842,5
69404,4
154791,4
197828,4
71582,3
349993,3
378815,5
351833,5
321985,4
31174,4
311740,5
272203,4
160165,5
199087,4
247803,4
273056,3
266832,4
258162,3
375240,4
322159,3
188725,3
352443,4
306713,3
250254,4
191142,3
49618,5
269198,4
63117,4
359083,3
43340,3
353156,5
260997,3
376612,5
178160,3
39206,4
346299,5
5647,5
263300,4
27018,4
173229,5
206908,3
347516,4
261226,5
71234,5
81213,4
163007,5
55193,3
244685,3
325701,4
252856,5
265858,3
355357,4
152615,5
395,5
27641,5
85378,5
24813,5
188108,5
241863,5
17026,4
217139,3
65028,3
8782,4
256502,5
271105,4
350507,4
1827,4
306639,4
13739,5
73596,4
351553,4
195398,5
327991,5
177552,5
268811,4
261623,4
4311,3
45196,4
221108,5
162253,3
181462,4
313629,4
184119,3
157095,3
58692,4
71784,5
261412,5
19891,5
75832,4
200907,4
59965,4
15057,5
275242,4
71999,4
323677,5
363520,5
203253,4
333194,3
20939,5
277228,4
355465,5
71043,5
78306,5
86089,4
224693,5
77560,5
321934,5
63961,5
58641,4
190817,3
65280,5
47672,3
211453,5
57774,4
285845,5
35425,4
263174,5
367016,4
251206,5
296788,5
281327,5
64043,4
166019,4
256403,4
63754,5
173801,4
27646,4
14166,4
220591,3
282980,3
300151,5
43996,3
230471,5
67187,3
22651,4
28395,4
306575,4
337252,4
15403,3
269347,5
269851,5
41470,5
6707,5
167533,4
33591,5
158179,4
226127,4
223278,5
337198,5
183309,3
3395,5
377905,4
282152,4
215008,5
261537,4
353800,4
51421,5
379096,5
10059,5
269638,4
50364,5
71305,5
192447,5
333759,3
288802,5
161575,5
190206,5
313885,5
227110,5
73020,4
188879,4
157685,5
281969,5
55724,5
190729,3
257567,5
373921,5
263585,4
261672,3
319423,4
375454,4
312528,4
78131,4
155520,5
164517,5
309707,5
36539,4
10829,4
250687,3
324817,4
316834,3
326168,5
265865,5
53092,3
74791,5
26814,4
188510,4
72884,5
51897,3
5704,5
304584,5
318917,4
45064,5
48774,5
21952,3
262469,5
302390,4
36777,3
341674,4
55838,4
252998,5
285449,5
194102,4
364945,5
26807,4
357956,5
39962,4
251448,3
242039,4
163496,3
332374,4
35104,5
314485,3
191770,5
78381,5
71953,4
209262,4
334978,4
23930,3
32507,5
45245,3
226980,5
159149,4
208170,4
31747,4
346894,5
242105,5
228155,4
359954,4
315398,4
243901,3
41194,3
50908,4
244305,3
195385,3
62603,4
182121,3
44393,5
237333,3
170215,5
292749,3
206588,5
343056,4
198701,5
340643,3
9499,5
337221,5
300597,4
372704,5
269828,5
153649,5
356349,5
58722,5
329903,4
230372,4
28454,4
52606,3
195346,4
24429,4
197454,5
30290,3
160376,5
211521,3
259569,3
165874,5
365415,4
247402,4
32142,5
180101,4
1220,5
54749,3
173829,5
312565,5
3262,5
23664,4
35077,4
184848,4
778,5
334817,3
224747,4
54471,4
254218,4
331705,5
222140,5
38981,3
52811,4
2210,5
190023,4
370520,4
189448,4
186978,4
213020,5
337079,4
55817,4
57939,5
255440,4
212485,3
246315,3
318551,4
342050,4
59108,4
6948,4
229359,4
75206,4
185572,4
22951,5
42181,5
365002,5
374427,4
262028,4
84073,3
48635,4
158828,5
327916,5
169467,4
248281,4
86374,5
348756,4
360934,5
278908,4
308082,5
275236,4
355484,4
235482,3
270658,5
280535,4
195301,3
13775,4
354600,4
33055,3
328388,5
364668,5
26340,5
216908,4
335820,5
231181,4
49193,5
82689,4
7984,4
252462,4
51205,3
61786,4
249713,5
183795,5
178844,5
73075,5
184841,3
309976,5
378312,4
260492,4
372779,5
298181,4
86029,3
291793,3
268314,5
82746,5
206937,3
377873,3
361461,5
372450,4
336185,5
66909,3
337824,5
50481,4
280629,5
155888,4
12873,5
276384,5
10628,4
302061,5
28583,3
199431,5
177493,4
329855,5
42937,4
266790,3
258226,5
155967,5
331689,4
281771,4
190091,4
164281,4
315861,3
328402,3
323505,4
258339,4
267530,4
8947,4
190323,5
352469,4
353483,3
303055,5
297602,5
320096,5
222155,4
324418,5
186482,4
182101,5
347237,4
158067,3
52500,4
160094,4
15847,5
7494,3
335267,5
16414,5
165989,4
166834,3
229647,3
10003,4
75709,4
28091,5
165012,5
30135,4
207078,4
158578,4
57841,5
271560,5
40342,5
16087,3
19859,3
18558,4
191025,5
299466,3
174430,3
210517,5
75900,3
176312,4
38819,5
286242,3
34701,4
355744,3
66927,3
234044,5
39160,5
259138,4
371732,5
242074,5
19636,4
361724,5
61785,3
9285,5
84224,5
341057,4
187948,5
5872,5
228472,5
48811,3
317106,5
306369,5
356923,5
376421,4
70778,3
2199,5
18296,4
77146,5
303135,4
23015,5
309641,4
34875,4
223591,5
336815,5
286071,5
67005,5
349427,3
253959,4
364203,5
22662,4
59630,4
12375,5
157269,5
191967,5
359498,5
220678,5
35170,5
27482,5
260970,4
301359,3
268992,5
7558,4
291272,4
271538,4
194137,4
356233,5
28370,4
29382,3
376181,4
335103,4
325085,5
182131,4
175872,3
234987,4
44547,5
358629,4
171027,5
331745,5
336604,4
254503,4
376324,4
357709,5
175139,5
55630,4
160593,3
240099,5
152292,5
44612,4
317992,3
60054,4
289688,5
352818,5
31705,3
153006,5
45443,5
49099,4
11832,4
255173,3
241832,3
21953,5
241526,5
289984,3
63592,4
215967,3
66363,3
59050,5
190734,4
363655,5
179286,5
332522,3
350256,5
43282,4
303784,3
247596,4
56044,5
55565,5
51384,4
332690,3
322235,4
2113,4
248959,3
306738,3
60827,4
363134,3
35013,5
192341,4
257396,3
279408,5
284668,5
298771,5
12190,4
206128,5
272984,5
336153,3
209354,5
227868,4
243858,4
203229,5
11673,4
268038,5
9002,5
272824,4
315955,3
153605,5
36774,3
354127,4
166490,4
76434,5
247315,5
30273,5
353611,5
298154,4
325040,4
320525,5
173484,3
224848,4
53145,5
1809,5
63871,4
202745,5
184662,4
256670,5
267190,4
359890,5
265913,5
306520,4
66097,4
304663,3
72338,4
347201,5
327479,5
174475,5
36467,4
377785,5
41003,4
53419,4
166136,4
318261,4
352327,4
81982,3
273444,3
281341,5
14987,3
312549,4
324166,4
294360,4
269064,3
174951,3
241255,4
90196,5
253849,3
90418,5
211578,3
313106,4
46701,4
248775,5
68903,4
354788,5
358194,4
252332,5
294302,5
164692,3
158849,4
18542,4
306188,4
293878,3
302242,5
240020,4
36491,5
5555,5
39487,5
217876,3
252555,5
301633,4
279996,4
327199,4
327212,4
292960,4
327791,5
352593,5
34127,5
31772,5
48517,5
282869,3
355333,5
296806,4
371182,4
161992,4
371261,5
54605,4
4758,5
249182,3
320462,3
29822,3
189947,4
238162,5
30550,4
36786,4
340815,5
326679,4
9011,3
53938,5
157266,5
28660,3
312510,3
252797,3
41255,4
264363,4
362608,4
293559,5
351782,3
151994,5
80723,3
16901,3
254105,4
182395,5
71911,5
340774,4
154894,3
344850,3
181463,4
70331,4
157693,3
326954,3
291418,5
26444,3
9583,4
242744,4
260229,4
346180,4
232381,4
193811,5
247392,3
228006,5
54552,4
18359,4
257350,4
327914,5
74250,5
37671,5
177590,4
227515,5
22403,4
253684,3
89528,4
208014,4
342794,5
160555,4
191720,4
7544,4
57096,5
21644,5
315800,5
59971,5
219741,5
42494,4
158633,3
338265,4
229080,5
223223,5
274867,5
213660,4
8532,4
37265,5
71245,4
77116,4
379223,5
49501,4
104682,5
344711,4
196795,4
6663,5
259908,3
377861,4
583,4
359625,5
241576,4
248927,5
350519,4
41361,5
208626,5
208999,5
209983,5
2668,4
216764,3
171483,4
32273,5
27946,4
67895,5
34811,3
75070,4
365654,4
316365,3
183365,3
48960,4
74786,4
283713,3
310669,4
326099,5
163805,4
321359,5
163494,4
72472,4
257240,3
349070,5
223471,5
79841,4
361939,3
5620,4
164293,3
223637,4
50291,4
298090,3
161213,4
13878,4
187854,3
373195,4
329352,4
29161,5
153412,5
354285,4
233092,3
76101,4
372674,4
20353,4
236485,3
79407,5
309898,3
84394,4
370394,3
33374,4
371634,5
241897,3
191951,3
22517,3
371649,4
170837,5
194546,4
59994,3
53369,5
256663,5
356514,4
312533,4
365682,5
378900,5
344347,4
307597,5
32784,3
186460,5
239782,3
198063,3
250811,5
176124,5
168828,5
267628,4
311587,4
337924,5
318588,5
190927,4
299011,3
265411,5
79958,5
60829,4
30367,5
267471,4
84136,4
8313,4
222752,5
71669,5
54106,4
342840,5
183436,5
290804,4
85548,5
57768,3
351743,3
314029,5
199332,5
85265,4
5348,5
342574,4
327780,3
53601,4
357118,4
18512,4
6451,4
191842,3
194466,5
61190,4
322484,3
24766,4
356329,3
47306,4
253845,3
28717,5
253632,4
355986,5
18411,3
211306,3
351867,5
53885,3
58863,4
3932,5
607,5
283881,5
338458,4
196113,3
275420,5
352837,5
285382,4
42037,4
336084,3
2528,5
170523,4
309341,4
155563,4
73298,4
340813,3
199686,4
362082,4
41167,4
252397,5
293897,5
245558,4
227841,5
332171,3
28133,3
177500,4
370778,5
33109,4
327575,3
257323,4
254815,3
334365,3
355373,4
71437,4
77598,5
243429,3
2211,5
30199,4
347654,4
171251,3
261370,3
217112,3
211472,3
98519,3
53111,5
207981,5
324863,4
229,5
358596,4
245294,5
215899,5
258014,5
366968,5
344981,3
70479,4
157918,5
359804,3
44314,5
329113,3
233527,4
193576,4
244970,3
367796,5
308385,5
347650,3
338944,5
50222,5
178224,5
50490,3
40249,5
261057,4
359363,4
259016,5
227495,3
52673,3
173660,5
310665,4
310659,4
209183,3
166508,5
214075,4
15077,4
295743,5
49744,4
232382,3
58518,4
318677,4
30916,5
59084,4
192128,5
374369,5
171479,3
313468,5
306557,5
336318,3
57119,5
13581,4
155118,4
373039,4
312592,5
158889,4
278270,4
35913,4
221487,3
364003,5
48444,5
283407,3
15476,5
12007,3
42283,3
244093,4
319568,3
47987,4
38270,4
174375,4
307577,5
361508,4
25739,5
32803,5
216024,4
21164,5
318055,4
266763,4
51358,4
528,5
154182,4
185441,5
3871,5
307027,4
298234,4
358569,4
58991,5
340448,3
152962,4
301641,5
364767,3
155851,4
355826,4
346937,3
22463,5
260891,5
24308,3
355835,5
62696,5
290514,4
326922,4
250902,5
257779,5
16855,5
288765,5
1686,4
38323,3
13685,4
321856,5
280433,3
74453,4
350313,3
73787,3
70238,5
247474,5
330627,3
273895,4
156521,3
294359,5
31438,5
368054,4
35702,4
254660,3
230324,5
276844,4
245751,5
108143,4
251112,3
43635,5
316759,4
38634,5
376425,4
20360,4
223399,5
57499,4
317095,5
3556,4
78778,5
379515,5
33217,5
326315,4
223620,4
189506,4
66391,5
193029,4
265767,5
238289,3
336440,4
277738,3
169421,4
263285,5
235366,4
259042,3
72118,5
282779,5
333560,4
31096,5
57752,5
268496,5
3244,5
375793,5
31831,4
254714,5
310503,4
85977,4
331983,4
33171,4
78544,5
68279,4
315571,5
174333,3
56240,5
315664,5
53852,4
313671,4
376098,4
102484,4
244486,4
290219,4
286826,3
19845,5
314771,4
176758,4
177535,3
362022,3
193331,4
364362,5
359955,5
188900,5
330145,4
376405,3
309343,5
34910,5
245191,3
232459,3
62779,5
233588,4
156945,5
273583,3
310435,4
17997,3
76966,5
254453,5
15372,4
311492,5
200959,3
325659,5
183823,5
234641,4
346469,4
254641,4
62088,4
247968,3
325688,5
242568,3
371349,4
73371,5
152187,5
266914,3
329157,3
76504,4
296634,3
53262,5
80208,4
321630,5
322059,4
254450,4
186319,5
54502,4
27735,4
15204,5
171723,4
351786,5
243231,4
309134,4
81230,4
158529,5
10048,5
308388,4
179242,4
342620,4
30296,4
277690,4
209706,4
375349,4
166072,4
195204,4
60686,4
305265,4
258002,5
324470,4
54143,3
50662,4
212119,5
323890,5
40620,5
250237,5
251698,4
338185,4
12362,3
266716,5
64761,5
251575,5
185342,5
203882,5
19410,4
225660,4
194900,3
186913,5
223649,3
378496,4
377491,5
240492,3
376412,4
169731,5
277698,3
57963,4
355489,5
293979,4
262858,3
257696,5
34125,5
15413,5
188924,3
218170,4
34689,3
79530,4
38201,4
193183,3
5786,5
58914,5
28475,4
188798,4
190790,4
21456,5
259879,4
227260,5
84820,5
39442,4
304561,3
38593,5
204508,3
31317,4
294242,5
65729,3
41064,3
38915,5
185628,4
41934,4
200824,3
361412,4
304343,5
83066,5
284196,4
56261,4
319023,4
58958,3
220551,5
50709,5
224613,3
184170,4
254277,5
277054,5
74727,5
43402,4
287102,3
172912,4
320764,4
36596,3
253848,3
226979,4
49380,5
228360,5
316387,5
9579,3
268069,4
309948,4
186900,4
237704,3
171448,5
191983,5
202610,4
257647,3
317270,5
56904,5
186474,5
63258,4
271016,4
347173,3
92356,3
232344,3
195107,5
306809,3
314475,5
3701,4
191954,4
174312,5
204853,4
245974,3
202465,5
173237,5
233218,3
336217,4
314660,3
48878,5
43752,5
334067,5
352923,4
71503,5
193815,5
317654,4
85032,4
251870,4
246410,5
378169,3
254690,5
190856,5
192863,4
73911,5
61948,5
326199,4
63998,3
324518,4
7888,4
349498,4
313749,5
14081,4
109456,4
376794,4
339593,5
287317,3
84320,5
52189,3
317991,3
352020,5
355506,4
175313,4
239376,5
29451,4
260064,3
176592,5
28504,5
162648,4
26793,5
6222,4
239672,4
37226,5
322473,5
294372,5
255720,5
299460,4
302520,4
13038,5
9675,5
285509,4
14995,4
272654,4
176024,5
259533,5
265464,3
369318,5
228149,4
355466,4
16621,4
358481,4
259816,4
234947,4
311980,4
44271,4
48418,4
84732,4
362978,4
278214,4
170129,5
201628,4
272398,5
176275,4
268283,5
245502,3
351399,4
337058,4
247167,5
288624,4
320596,5
239699,5
166021,4
187650,5
576,4
7870,4
61840,5
326588,3
299848,3
333737,5
243902,4
195125,5
213945,3
58247,5
29997,5
170866,3
262940,4
3428,5
156942,5
250746,4
258448,5
110408,4
59810,3
359370,4
357315,3
271310,5
247401,5
219205,4
4201,5
334222,5
255283,4
253782,5
277343,4
53763,4
98480,4
175491,3
191757,4
25266,5
85798,3
35865,5
68299,5
156870,4
245552,5
260153,4
71790,5
216037,3
256979,5
47024,5
182866,3
283746,5
159780,5
10247,4
297712,3
253276,5
40467,5
76547,5
287226,3
57858,4
46861,4
36345,5
235457,3
302868,3
245026,3
266141,4
53772,4
267921,5
239655,5
43632,4
242819,4
352661,4
66824,3
263890,4
30956,4
369150,4
190395,4
308057,5
182949,5
188576,4
275209,4
277091,3
243389,5
365100,4
155576,4
180428,4
46971,4
363662,5
72994,5
212774,3
248671,4
36805,5
304461,4
20334,3
25808,3
12683,5
175289,5
162758,4
352219,4
251960,5
20917,3
344492,3
298888,3
295714,4
166520,4
343495,5
269629,5
333301,3
378396,5
299110,5
322682,4
335098,3
247784,5
242145,4
313672,4
253522,5
3997,4
213073,5
316163,5
184443,5
156001,5
158022,5
186908,4
33567,3
172946,3
284094,5
261225,3
32901,5
309418,5
48076,4
16849,5
234729,4
111265,5
157252,4
297432,3
340249,3
359144,3
54268,4
275714,5
170980,4
353938,4
48578,3
220247,4
277807,3
59498,5
64829,3
375817,5
321415,3
266209,4
237544,3
316832,3
292555,4
48011,4
175828,3
349384,3
170910,5
193880,5
70378,3
263070,4
300703,5
67870,5
230087,3
275823,4
268241,5
284467,3
153339,4
36974,5
315029,4
60097,5
317276,5
80616,3
360270,5
48286,5
340568,3
298789,5
257541,4
347310,4
375158,4
37814,4
206596,5
2108,5
4250,5
312611,3
3828,3
317175,4
172433,4
307677,4
372968,5
361198,4
179832,3
34712,3
15931,5
355190,5
190401,5
358757,4
377601,4
268175,5
361841,4
30860,5
7182,4
78247,5
205503,3
45713,3
195570,5
49357,4
31616,4
326335,4
295458,5
260506,5
176673,3
314872,3
352934,4
207516,4
268562,4
373321,5
358084,4
361481,3
68995,5
37689,5
315974,3
63889,4
80767,4
228906,4
194410,4
46534,3
36405,5
187040,4
255510,3
321207,5
206411,4
326618,4
316924,4
167184,4
176991,4
20640,5
346472,4
38187,4
369748,3
232895,3
372587,3
177629,4
71247,5
221167,5
327296,3
153458,5
235479,5
77632,5
23913,5
236413,4
292659,4
301130,3
263903,5
64801,4
288484,4
305009,5
322485,5
378334,5
232896,3
196917,4
175771,3
265680,4
222474,5
189188,5
281845,4
280922,4
303300,5
309036,3
377965,5
365630,3
275331,5
208223,5
60846,4
50110,4
355739,3
155708,5
305471,3
372729,5
1593,4
156935,5
239354,3
4032,5
361636,5
51974,3
167681,5
28223,5
305048,5
208893,3
207135,4
373055,5
53930,3
275711,4
214287,5
361185,5
238173,4
57307,4
44022,4
258393,3
42677,5
320842,3
348925,5
42564,4
357428,4
14040,4
309085,3
69351,5
317459,3
205275,3
197153,5
262259,4
38927,5
64284,4
19055,4
34939,5
297352,5
210438,5
1339,5
206309,4
163482,5
375172,5
339716,4
17837,3
268796,5
42171,4
299891,4
65328,4
281693,4
259353,4
249697,4
291060,3
294666,5
295555,3
44952,4
171588,5
325885,3
10258,5
335876,3
333230,5
248256,4
351595,3
198456,5
225439,4
58977,4
44440,4
204542,4
51930,4
40416,4
246218,4
50211,4
194422,4
282941,5
196704,4
78004,4
41466,5
75793,3
323828,4
336792,5
171387,4
226073,4
220190,4
12380,5
67301,5
177461,4
359445,4
194444,4
182843,4
27543,5
376403,4
23380,5
219122,5
378947,5
202521,5
286714,5
263407,5
18885,4
211445,4
195703,3
3973,3
314118,5
306184,5
239038,3
47684,3
14191,5
228864,5
322631,5
211611,3
65573,4
153661,4
232202,5
297522,4
283291,5
274136,4
248672,4
309640,5
328015,3
269731,3
21281,4
56080,4
180146,5
377544,5
197574,4
260032,4
198098,4
248042,4
215,4
8858,3
5377,5
317044,5
78417,5
364713,5
278939,3
162037,3
169749,5
322758,4
283391,3
317469,4
375779,4
324089,5
365669,5
365098,4
249947,5
242433,5
157736,5
274264,3
317722,3
263960,3
76406,4
48293,3
359411,5
219801,4
254013,5
20656,4
374395,4
377197,5
221031,4
78268,5
348856,3
359883,5
285291,5
76322,4
78677,5
53746,4
363872,4
359863,4
44425,4
154495,3
30168,5
282669,4
269653,4
325971,4
2482,5
374247,5
234145,4
18863,5
371096,4
184381,4
48754,4
313153,5
76070,5
16325,4
270187,4
175380,5
357312,4
349271,5
340536,4
7589,5
185855,4
40901,5
244433,4
168564,4
164278,3
59938,4
22464,5
356740,5
157080,4
72140,5
16527,5
2688,4
155296,4
1994,5
198336,4
31282,5
154391,5
39966,4
156288,5
346916,4
347548,3
325205,5
248549,4
161915,4
367785,4
181145,4
269552,3
63030,5
160229,4
277635,4
337089,5
182507,5
174989,4
82497,5
182652,5
239621,5
238041,4
156929,4
269165,4
84886,5
171712,4
169354,5
366294,5
249808,4
35381,5
14879,4
340286,3
319474,5
312291,3
237593,4
84851,5
373335,4
248905,4
28412,5
356354,5
185224,5
70210,4
337519,4
47615,5
74025,3
225445,5
46053,5
36822,5
347614,5
313064,5
200596,4
333845,4
311814,5
33087,4
202694,4
66762,3
85493,3
238149,4
6489,5
44665,4
95844,5
301868,4
74940,5
72778,4
215501,5
93794,5
14299,4
248990,3
352216,5
379448,5
202705,4
332194,5
176893,4
218089,4
292594,4
57308,4
284791,5
204759,5
267009,4
268549,4
173918,5
52659,4
81432,4
157079,4
281479,5
238441,4
340672,4
810,5
291861,5
254811,4
376662,3
215888,5
347389,4
46754,5
52223,5
287769,3
290732,5
271974,4
378271,4
23053,3
264663,5
370218,5
322421,4
351318,3
73432,5
233458,3
304972,4
174241,3
17166,5
81256,4
31524,4
230760,5
301569,5
15336,5
291960,4
270283,5
52848,5
361853,5
350276,4
326118,4
319014,4
341043,5
231043,5
79885,4
4602,4
338317,4
338122,5
24635,3
311351,4
61801,5
51328,3
43879,5
302977,4
2122,5
155740,5
254263,4
167537,5
298291,4
157897,4
43613,5
342630,3
256191,3
256392,5
85480,5
20085,3
29248,4
334426,4
30755,4
336711,3
259972,4
61171,5
222235,4
164547,3
349414,5
38843,5
336469,5
304431,3
71742,5
286603,5
194921,3
244487,4
261582,5
49825,4
161830,3
43396,5
66320,5
233516,4
303134,5
65050,4
557,4
308270,5
249695,3
365843,4
362666,5
356451,4
220413,4
371451,4
337850,4
321162,4
201724,5
13995,5
210889,3
230148,4
297371,3
65819,4
358621,5
257263,4
286969,5
310580,3
167223,4
14651,5
78868,5
255028,5
359360,5
27076,4
274539,5
27243,5
239628,4
8373,4
11032,5
44417,4
368706,3
194591,4
38960,5
34126,5
260505,3
278231,4
197410,4
211776,5
280919,3
48651,5
41830,5
66466,5
288734,4
260507,4
32130,5
247280,5
1131,4
85688,5
164335,4
284671,4
278948,4
162145,3
378355,4
344212,5
202355,4
157886,4
202642,3
200691,4
231157,5
260952,4
57683,4
16227,3
65020,4
251468,4
354101,5
44110,4
190489,3
342638,3
273721,4
334903,5
43734,4
367481,5
167308,3
12146,4
245886,4
336541,4
180437,5
363551,5
178197,4
319318,5
306427,4
262959,3
35009,3
10016,3
356586,4
353901,4
327164,5
290190,5
23229,4
31553,5
55843,3
174988,4
200825,3
305586,5
72340,4
174546,3
67330,5
35490,3
219270,5
321470,5
273910,4
253057,4
38098,3
353474,4
254712,3
311282,5
226218,5
80199,4
40203,4
67021,5
335382,5
253690,3
45779,4
187951,5
68567,5
21110,5
325723,3
334208,4
263368,3
243237,3
80959,5
303029,4
19822,5
32944,5
42993,5
371135,3
230822,4
311156,4
63816,4
64767,5
156949,5
315963,5
263283,5
29279,4
240588,5
174704,5
263759,4
46105,4
26493,4
336086,4
273155,3
48712,4
80457,4
357458,5
244567,4
298480,5
74854,4
21295,5
326153,4
5344,5
358187,4
234336,5
266608,5
323051,4
281807,4
154820,4
154886,5
239343,4
361559,3
242300,4
173280,5
322864,5
329769,5
15656,4
294669,5
73570,4
217555,4
275107,4
16613,4
345345,4
110411,5
85550,4
342036,5
282515,5
369297,4
178165,5
84401,5
273812,4
12721,5
277259,5
54641,5
28960,5
68648,5
51674,5
287019,4
159509,4
333510,4
329770,5
264888,4
187396,4
294803,5
360121,5
11984,4
42133,4
22253,5
184565,4
356075,5
151844,3
357412,5
192363,4
370864,4
286398,4
75692,4
333536,3
230387,5
247152,4
53479,4
24961,4
54127,5
69082,3
45451,4
247909,4
245183,4
217765,4
309352,4
312458,4
369751,3
210204,4
12092,5
354444,5
233929,3
282361,4
240333,5
209561,5
272415,4
77574,5
262154,4
226002,4
281754,3
158719,3
301346,3
83755,4
238861,4
214232,4
362289,4
262225,5
167916,5
364449,4
72415,4
203975,5
166428,4
27335,5
118099,5
188525,3
15252,4
374044,4
207124,5
68990,5
330700,5
50327,5
190891,5
267790,4
82339,4
228751,4
339610,4
277349,5
11141,5
30017,4
236736,5
4356,5
353997,4
45047,4
44211,5
364563,3
46225,4
361459,5
60085,5
177429,4
24477,3
175405,4
54086,5
291266,5
173065,3
355899,4
67357,5
22119,3
354411,3
358082,4
267013,3
279056,5
319839,4
37014,5
34423,5
5521,5
239474,5
318845,3
240783,4
238132,4
370193,3
13651,3
327111,5
241843,5
78522,4
355036,4
338260,4
216420,5
195669,5
167055,4
42346,3
210058,3
310254,5
182913,4
22050,4
203703,4
